answer,is_true
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMReBCBR,0
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBLBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeOBPMR,1
,0
HBOHNBLHBPQHBMHBMBGDMaOBGDMBEBMBCCPBGBCNBCBMBGBCBMeBMR,1
HBOHNBLHBPQR,1
HBOHNBLHBPQHBMHBMBGDMaOBGDMBEBMBCCPBGBCNOBCBPMBGBCBMeBMR,1
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMBGBCBReBR,0
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMBGBCBMReBMR,0
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMBGBCBMReBMR,1
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBeBMR,0
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBGNOBCBPMReBCBMR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBGBCNOBPMReBCBMR,0
HBOHNBLHBPQHBLBMBGNBMaOBGDMBEBMBCCPQBGBCNOBPMReBCBMR,0
HBOHNBLHBPQHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBPMeBCBMR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPRR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGBeBMR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPBCGNOBCBPMeBCBMR,1
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPBCGNOBCBPMeBCDMR,1
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPBCGNOBCBPMeBCDMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPBCGNOBCBPMeBCBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPBCGNOBCBPMeBCBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMeBCBMR,1
HHBOHNBLHBPQHBLBGDMHBMHBSDTGQDLDLDLDLDLDLDLDLDLDRMHBMBGDMaOBGDMBEBMBCCPQBCGBSBTMRBGOHPBCOHPBMBODLBPMeDMR,0
HHBOHNBLHBPQHBLBGDMHBMHBSDTGQDLDLDLDLDLDLDLDLDLDRMHBMBGDMaOBGDMBEBMBCCPQBCGBSBTMRBGOHPBCOHPBMBODLBPMeDMR,0
HBOHNBLHBPQHBLBGDMHBMHBSDTGQDLDLDLDLDLDLDLDLDLDRMHBMBGDMaOBGDMBEBMBCCPQBCGBSBTMRBGOHPBCOHPBMBODLBPMeDMR,1
,0
,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBR,0
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPcONOBCBPEBPBGNOBCBPMeBMR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPBCGNOBCBPMeBCBMR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDLBEBLBCCPQBCGNOBCBPMRBGBCBMeBR,0
HBOHNBLHBPQHBLBMHBMBGDMaOBGDLBEBLBCCPMQBCGNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBLBMHBMBGDMaOBGDLBEBLBCCPMQBCGNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMBGNOBCDPMaOHBGDMBEBMBCCPQBGBCNOBCBPRBGOBCBPMeBMR,0
HBOHNBLHBPQHBMBGNOBCDPMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGOBCBPMeBMR,1
HBOHNBLHBPQHBMHBLBMBGNBaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
B,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBR,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBM,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPMBGBCNOBCBPMBGHOBPCHOBPMeBM,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPMBGBCNOBCBPBGHOBPCHOBPMeBM,0
HBOHNBLHBPQHBMHBLBMBGNBMaOBGDMBEBMBCCPBGBCNOBCBPMBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMReHOBPCHOBPMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMReHOBPCHOBPMR,0
HBOHNBLHBPQHBLBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBLBMHBMaOBGDMBEBMBCCPQBCGNOBCBPMRBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBLBMHBMaOBGDMBEBMBCCPQBCGNOBCBPMRBGHOBPCHOBPMeBMR,0
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEGBMBCCPQBCGNOBCBPMRBGBCBMR,1
,0
,0
,0
,0
,0
,0
HBOHNBLHBPQHBMHBMHBMBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
HBOHNBLHBPQHBMHBGDaOBGDMBEBMBCCPQBCGBCBNfOHPMReBCBR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGBCBNfOHPMReBCBR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGBCBNfOHPMReBCBMR,0
HBOHNBLHBPQHBGDMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPBGBCNOBCBPMeDMR,0
,0
,0
HBOHNBLHBPMHBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBLBGDMaOBGDMBEBMBCCPBCGNOBCBPMeOBCBPMR,0
HBOHNBLHBPQHBLBGDMaOBGDMBEBMBCCPBCGNOBCBPMeOBCBPMR,1
B,0
,0
HBOHNBLHBPQHBLBGDMaOBGDMBEBMBCCPBCGNOBCBPMeOBCAPMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCOBCBPMRBGOBPCBMeBMR,0
,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPBCGNOBCBPMeOBCBPMR,1
,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCOBCBPMRBGOBPCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGCOBCBPMRBGOBPCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGOBPCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCBSBTMReBCBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPReBMR,0
HBOHNBLHBPQHBGDMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBMR,0
HBOHNBLHBPQHBGDMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBMR,0
HBOHNBLHBPQHBGDMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBMR,1
,0
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPBGBCNOBCBPMeOBCBPMR,1
HBOHNBLHBPQHBGDMHBGDLBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBCDMR,1
HBOHNBLHBPQHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBMR,0
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPBGBCNOBCBPMeOBCBPMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBMR,1
HBOHNBLHBPQHBGDMHBGDLBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
,0
,0
,0
,0
,0
,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPBCGNOBCBPMBCGBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPBCGNOBCBPMBCGBMeBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPBCGNOBCBPMBCGBMeBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOHBGDMBEBMBCCPQBGBOBPCBMBGBCBMReBMR,0
HBOHNBLHBPQHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,0
HBOHNBLHBPQHNBMHNBMaOHBGDMBEBMBCCPQBGBOBPCBMBGBCBMReBMR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHNBMHNBMaOHBGDMBEBMBCCPQBGBOBPCBMBGBCBMReBMR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHNBMaOHBGDMBEBMBCCPQBGBOBPCBMBGBCBMReBMR,0
HBOHBSTLHBPQHBGDLBMaOBGDMBEGBCDMBCCPQBGBCBSBTMRBODLOBCBPPMR,1
HBOHBLHBPQHBGDLBMaOBGDMBEGBCDMBCCPQBGBCBSBTMRBODLOBCBPPMR,0
,0
HBOHNBLHBPQHBGDLBMaOBGDMBEGBCDMBCCPQBGBCBSBTMRBODLOBCBPPMR,1
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,0
,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBGBCONOBCBPPMReBCBMR,0
,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEGBCDMBCCPQBGBCNOBCBPMReBR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEGBCDMBCCPQBGBCNOBCBPMReBMR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEGBCDMBCCPQBGBCNOBCBPMReBMR,0
HBOHNBLHBPQHBMHBGNBMaOHBGDMBEBMBCCPQBGBOBPCBMBGBCBMReBMR,0
,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEGBCDMBCCPQBGBCNOBCBPMReBMR,1
,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMReBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGOBPCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMReBMRHBOHNBLHBPQHBGNBMaOHBGDMBEBMBCCPQcOBENOBCBPPQBGNOBCBPMRReOBCBPMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBLBMHBGBCDMaOBGDMBEBMBCCPQBGBCBMRBGBCNBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDEBMBCCPQBGBCNOBCBPMReBMR,0
HBOHNBLHBPQHBMHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBBODLBPMR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDEBMBCCPQBGBCNOBCBPMReBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDEBMBCCPQBGBCNOBCBPMReBMR,0
BBOHNBLHBPQHBLBMHBGBCDMaOBGDMBEBMBCCPQBGBCNBMRBGBCNBMeBMR,0
HBOHNBLHBPQHBSDTGQDLDLDLDLDLDLDLDLDLDRMHBMHBGDMHBMHBMBGDMaOBGDMBEBMBCCPQBCGBSBTMRBGOHPBCOHPBMBODLBPMeDMR,1
HBOHNBLHBPQHBLBMHBGBCDMaOBGDMBEBMBCCPQBGBCNBMRBGBCNBMeBMR,1
HBOHNBLHBPQHBGNBMaOHBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMEBMBCCPQBGBCNOBCBPMReBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBMR,1
HBOHNBLHBPMHBOHNBLHBPQHBGNBMaOBGDLBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPMHBOHNBLHBPQHBGNBMaOBGDLBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBODLNOBCBPPUBGBCNOBCBPMReBMR,0
HBOHNBLHBPMHBOHNBLHBPQHBMHBGNBMaOBGDLBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBMR,1
HBOHNBLHBPMHBOHNBLHBPQHBMHBGNBMaOBGDLBEBMBCCPMQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPMHBOHNBLHBPQHBMHBGNBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBSDTGQDLDLDLDLDLDLDLDLDLDRMHBMHBGDMHBMHBMBGDMaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMBODLBPMeDMR,1
HBOHNBLHBPMHBOHNBLHBPQHBMHBGNBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBODLBCBPMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
,0
,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPMHBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMBODLBPMeDMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMBODLBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMeBRBGOBCBPMBODLBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMeBRBGOBCBPMBODLBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeBR,0
HBOHNBLHBP,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeBR,0
HBOHNBLHBP,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMeBR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMReB,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMReBBGOBCBPMR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeDR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeDR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeDR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeDR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeBR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeBR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeBR,0
HBOHNBLHBPQaOBGDMBEBMBCCPQBCGBSBTMRBGOBCBPMeBR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMRHBOPQHBLBMHNBMBODPMBODLABPMBGOHNPBOBNfOHPPMaOBGDMBEBMBCCPQBODPMBODLBCBPMRaOBGDMBEBMBCCPQBODLBLNOBCBPPMRBODLBOBLBPPMBOBPMR,1
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPMHBOHNBLHBPM,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPMHBOHNBLHBPMHBOHNBLHBPMHBM,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQaOHBGDMBEBMBCCPQBCGNOBPCBMRBGOBPCBMeBMR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPMBGBCNOBCBPMRBGBCHOBPMeBMR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPMBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPMHBOHNBLHBPQHBMHBMBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBeBMR,0
HBOHNBLHBPMHBOHNBLHBPQHBMHBMBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBeBMR,0
HBOHNBLHBPQaOHBGDMBEBMBCCPQBCGNOBCBPMRBGOBPCBMeBMR,0
HBOHNBLHBPQaOHBGDMBEBMBCCPQBCGNOBCBPMRBGOBPCBMeBMR,0
HBOHNBLHBPMHBOHNBLHBPQHBMHBMBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBLBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPHBGDMQaOHBGDMBEBMBCCPQBCGNOBCBPMRBGOBPCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBGOBPCBMeBMR,0
HBOHNBLHBPQHBLBGDMHBMaOBGDMBEBMBCCPMBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBGOBPCBMeBMR,0
HBOHNBLHBPQHBMHBLBGDMaOBGDMBEBMBCCPMBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBGOBPCBMeBMR,1
HBOHNBLHBPQHBMHBLBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBLBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPMHBOHNBLHBPQHBMHBMBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPMHBOHNBLHBPMHBOHNBLHBPMHBMHBGNBM,0
HBOHNBLHBPMHBOHNBLHBPMHBOHNBLHBPMHBMHBGNBMaOBGDMBEBMBCCPQ,0
HBOHNBLHBPMHBOHNBLHBPMHBOHNBLHBPMHBMHBGNBMaOBGDMBEBMBCCPQBGNOBCBPM,0
